"Technology_Type","Ready_for_Service_Date","Area_ID","Service_Status","longitude","latitude"
"Fibre to the Curb","24/01/2020","2RED-A0020","In Service",151.214682,-33.894722
"Fibre to the Curb","23/08/2019","2RED-A0021","In Service",151.204182,-33.902372
"Fibre to the Curb","24/04/2020","2RED-A0023","In Service",151.211202,-33.886897
"Fibre to the Curb","17/04/2020","2RED-A0024","In Service",151.215021,-33.889183
"Fibre to the Curb","27/03/2020","2RED-A0025","In Service",151.203853,-33.889868
"Fibre to the Curb","31/01/2020","2RED-A0026","In Service",151.203359,-33.896051
"Fibre to the Curb","27/03/2020","2RED-A0027","In Service",151.205734,-33.891123
"Fibre to the Curb","17/04/2020","2RED-A0028","In Service",151.215459,-33.892923
"Fibre to the Curb","17/04/2020","2RED-A0029","In Service",151.214796,-33.891876
"Fibre to the Curb","27/03/2020","2RED-A0031","In Service",151.207506,-33.888705
"Fibre to the Curb","31/01/2020","2RED-A0032","In Service",151.200376,-33.899739
"Fibre to the Curb","24/01/2020","2RED-A0033","In Service",151.209998,-33.892494
"Fibre to the Curb","23/08/2019","2RED-A0037","In Service",151.206224,-33.899248
"Fibre to the Curb","31/01/2020","2RED-A0040","In Service",151.198085,-33.898059
"Fibre to the Curb","24/01/2020","2RED-A0045","In Service",151.211339,-33.895538
"Fibre to the Curb","31/01/2020","2RED-A0051","In Service",151.201901,-33.889582
"Fibre to the Curb","24/04/2020","2RED-A0055","In Service",151.206676,-33.891453
"Fibre to the Curb","24/01/2020","2RED-A0057","In Service",151.208894,-33.891416
"Fibre to the Curb","31/01/2020","2RED-A0058","In Service",151.199648,-33.897549
"Fibre to the Curb","27/03/2020","2RED-A0060","In Service",151.202157,-33.891617
"Fibre to the Curb","17/04/2020","2RED-A0062","In Service",151.212399,-33.889648
"Fibre to the Curb","25/05/2020","2RED-A0063","Proposed",151.204912,-33.891742
"Fibre to the Curb","24/04/2020","2RED-A0064","In Service",151.207771,-33.892893
"Fibre to the Curb","24/04/2020","2RED-A0065","In Service",151.205707,-33.894604
"Fibre to the Curb","24/04/2020","2RED-A0066","In Service",151.209594,-33.901194
"Fibre to the Curb","17/04/2020","2RED-A0068","In Service",151.213377,-33.887468
"Fibre to the Curb","24/04/2020","2RED-A0070","In Service",151.209707,-33.887987
"Fibre to the Curb","24/04/2020","2RED-A0071","In Service",151.206019,-33.890632
"Fibre to the Curb","31/01/2020","2RED-A0073","In Service",151.200431,-33.895051
"Fibre to the Curb","31/01/2020","2RED-A0081","In Service",151.202536,-33.898897
"Fibre to the Curb","31/01/2020","2RED-A0082","In Service",151.201302,-33.897657
"Fibre to the Curb","31/01/2020","2RED-A0083","In Service",151.203028,-33.900156
"Fibre to the Curb","24/04/2020","2RED-A0084","In Service",151.211089,-33.894836
"Fibre to the Curb","22/02/2019","2RED-A0092","In Service",151.213154,-33.898007
"Fibre to the Curb","27/06/2019","2RED-A0093","In Service",151.205979,-33.897308
"Fibre to the Curb","31/01/2020","2RED-A0094","In Service",151.198582,-33.893376
"Fibre to the Curb","31/01/2020","2RED-A0097","In Service",151.196402,-33.90087
"Fibre to the Curb","31/01/2020","2RED-A0098","In Service",151.196136,-33.898332
"Fibre to the Curb","31/01/2020","2RED-A0101","In Service",151.1972,-33.896083
"Fibre to the Curb","31/01/2020","2RED-A0103","In Service",151.194719,-33.897585
"Fibre to the Curb","27/06/2019","2RED-A0104","In Service",151.207366,-33.896871
"Fibre to the Curb","27/03/2020","2RED-A0105","In Service",151.206584,-33.886895
"Fibre to the Curb","24/01/2020","2RED-A0106","In Service",151.21434,-33.893021
"Fibre to the Curb","27/03/2020","2RED-A0107","In Service",151.201055,-33.893269
"Fibre to the Curb","24/01/2020","2RED-A0112","In Service",151.211211,-33.892692
"Fibre to the Curb","24/01/2020","2RED-A0113","In Service",151.212371,-33.894645
"Fibre to the Curb","27/03/2020","2RED-A0115","In Service",151.203643,-33.893814
"Fibre to the Curb","17/04/2020","2RED-A0116","In Service",151.215861,-33.890618
"Fibre to the Curb","27/03/2020","2RED-A0117","In Service",151.209284,-33.890585
"Fibre to the Curb","17/04/2020","2RED-A0120","In Service",151.21196,-33.890599
"Fibre to the Curb","27/03/2020","2RED-A0219","In Service",151.203961,-33.895066
"Fibre to the Curb","27/06/2019","2RED-A0276","In Service",151.207842,-33.894985
"Fibre to the Curb","17/04/2020","2RED-A0277","In Service",151.211737,-33.887464
"Fibre to the Curb","17/04/2020","2RED-A0278","In Service",151.213589,-33.890285
"Fibre to the Curb","27/06/2019","2RED-A0446","In Service",151.208277,-33.898027
"Fibre to the Curb","27/06/2019","2RED-A0449","In Service",151.205471,-33.89787
"Fibre to the Curb","23/08/2019","2RED-A0620","Proposed",151.206919,-33.898876
"Fibre to the Curb","25/10/2019","2REV-A0010","In Service",151.023785,-33.935141
"Fibre to the Curb","29/05/2020","2REV-A0011","In Service",150.980601,-33.939004
"Fibre to the Curb","24/04/2020","2REV-A0016","In Service",151.002087,-33.967739
"Fibre to the Curb","29/05/2020","2REV-A0017","In Service",150.987019,-33.93941
"Fibre to the Curb","31/01/2020","2REV-A0018","In Service",151.011636,-33.955115
"Fibre to the Curb","25/10/2019","2REV-A0019","In Service",151.012451,-33.934168
"Fibre to the Curb","31/01/2020","2REV-A0020","In Service",150.993225,-33.965719
"Fibre to the Curb","24/04/2020","2REV-A0021","In Service",151.037376,-33.969716
"Fibre to the Curb","24/04/2020","2REV-A0029","In Service",151.012281,-33.966714
"Fibre to the Curb","29/05/2020","2REV-A0030","In Service",151.010833,-33.939143
"Fibre to the Curb","17/01/2020","2REV-A0031","In Service",151.004155,-33.951659
"Fibre to the Curb","31/01/2020","2REV-A0033","In Service",151.036229,-33.943592
"Fibre to the Curb","17/01/2020","2REV-A0035","In Service",151.011686,-33.951866
"Fibre to the Curb","31/01/2020","2REV-A0043","In Service",151.034047,-33.95505
"Fibre to the Curb","24/04/2020","2REV-A0044","In Service",151.005585,-33.969518
"Fibre to the Curb","25/10/2019","2REV-A0046","In Service",151.020491,-33.938142
"Fibre to the Curb","25/10/2019","2REV-A0047","In Service",151.014433,-33.938482
"Fibre to the Curb","29/05/2020","2REV-A0048","In Service",150.976894,-33.937641
"Fibre to the Curb","29/05/2020","2REV-A0049","In Service",151.005754,-33.943573
"Fibre to the Curb","31/01/2020","2REV-A0050","In Service",150.992736,-33.959224
"Fibre to the Curb","31/01/2020","2REV-A0051","In Service",150.992837,-33.967479
"Fibre to the Curb","24/04/2020","2REV-A0052","In Service",151.020641,-33.960851
"Fibre to the Curb","31/01/2020","2REV-A0053","In Service",150.988936,-33.960024
"Fibre to the Curb","31/01/2020","2REV-A0054","In Service",151.02804,-33.955504
"Fibre to the Curb","31/01/2020","2REV-A0055","In Service",151.004857,-33.957042
"Fibre to the Curb","25/10/2019","2REV-A0056","In Service",151.021714,-33.947581
"Fibre to the Curb","31/01/2020","2REV-A0057","In Service",151.003057,-33.962556
"Fibre to the Curb","24/04/2020","2REV-A0058","In Service",151.011756,-33.968982
"Fibre to the Curb","24/04/2020","2REV-A0059","In Service",151.017762,-33.96098
"Fibre to the Curb","24/04/2020","2REV-A0060","In Service",151.021018,-33.963856
"Fibre to the Curb","24/04/2020","2REV-A0061","In Service",151.008672,-33.967676
"Fibre to the Curb","24/04/2020","2REV-A0062","In Service",151.028843,-33.964964
"Fibre to the Curb","17/01/2020","2REV-A0063","In Service",151.010006,-33.951026
"Fibre to the Curb","24/04/2020","2REV-A0064","In Service",151.000304,-33.970762
"Fibre to the Curb","24/04/2020","2REV-A0065","In Service",151.029244,-33.958577
"Fibre to the Curb","31/01/2020","2REV-A0066","In Service",150.995101,-33.963208
"Fibre to the Curb","24/04/2020","2REV-A0067","In Service",151.036776,-33.967066
"Fibre to the Curb","31/01/2020","2REV-A0068","In Service",150.999682,-33.962367
"Fibre to the Curb","24/04/2020","2REV-A0069","In Service",150.999185,-33.975353
"Fibre to the Curb","31/01/2020","2REV-A0070","In Service",151.033736,-33.949346
"Fibre to the Curb","17/01/2020","2REV-A0071","In Service",150.999697,-33.952679
"Fibre to the Curb","29/05/2020","2REV-A0072","In Service",151.014623,-33.944753
"Fibre to the Curb","29/05/2020","2REV-A0074","In Service",151.011021,-33.942401
"Fibre to the Curb","29/05/2020","2REV-A0076","In Service",151.007767,-33.945414
"Fibre to the Curb","29/05/2020","2REV-A0077","In Service",150.999996,-33.944838
"Fibre to the Curb","31/01/2020","2REV-A0078","In Service",151.030737,-33.954054
"Fibre to the Curb","29/05/2020","2REV-A0079","In Service",150.998122,-33.946452
"Fibre to the Curb","29/05/2020","2REV-A0080","In Service",150.985401,-33.942124
"Fibre to the Curb","29/05/2020","2REV-A0081","In Service",150.988512,-33.940636
"Fibre to the Curb","17/01/2020","2REV-A0083","In Service",151.002765,-33.948688
"Fibre to the Curb","29/05/2020","2REV-A0084","In Service",150.981716,-33.940104
"Fibre to the Curb","29/05/2020","2REV-A0086","In Service",151.004645,-33.941455
"Fibre to the Curb","24/04/2020","2REV-A0089","In Service",151.00954,-33.964806
"Fibre to the Curb","24/04/2020","2REV-A0092","In Service",151.006675,-33.966126
"Fibre to the Curb","29/05/2020","2REV-A0093","In Service",150.976803,-33.941696
"Fibre to the Curb","31/01/2020","2REV-A0094","In Service",150.999908,-33.957182
"Fibre to the Curb","31/01/2020","2REV-A0095","In Service",151.001618,-33.960318
"Fibre to the Curb","29/05/2020","2REV-A0096","In Service",150.979102,-33.940943
"Fibre to the Curb","24/04/2020","2REV-A0097","In Service",151.041865,-33.969621
"Fibre to the Curb","31/01/2020","2REV-A0098","In Service",150.997398,-33.955015
"Fibre to the Curb","31/01/2020","2REV-A0099","In Service",150.996736,-33.966813
"Fibre to the Curb","31/01/2020","2REV-A0100","In Service",151.026822,-33.95409
"Fibre to the Curb","24/04/2020","2REV-A0101","In Service",151.016593,-33.969475
"Fibre to the Curb","24/04/2020","2REV-A0102","In Service",151.00134,-33.974397
"Fibre to the Curb","31/01/2020","2REV-A0103","In Service",150.996523,-33.961238
"Fibre to the Curb","31/01/2020","2REV-A0104","In Service",151.004096,-33.960146
"Fibre to the Curb","31/01/2020","2REV-A0105","In Service",150.985358,-33.962964
"Fibre to the Curb","24/04/2020","2REV-A0106","In Service",151.014292,-33.956025
"Fibre to the Curb","17/01/2020","2REV-A0107","In Service",150.984633,-33.957166
"Fibre to the Curb","24/04/2020","2REV-A0108","In Service",151.006489,-33.971198
"Fibre to the Curb","29/05/2020","2REV-A0109","In Service",150.99073,-33.947159
"Fibre to the Curb","17/01/2020","2REV-A0110","In Service",150.998796,-33.949577
"Fibre to the Curb","29/05/2020","2REV-A0111","In Service",151.007945,-33.941661
"Fibre to the Curb","31/01/2020","2REV-A0112","In Service",151.028999,-33.95089
"Fibre to the Curb","31/01/2020","2REV-A0113","In Service",151.034776,-33.95309
"Fibre to the Curb","24/04/2020","2REV-A0114","In Service",150.994125,-33.973776
"Fibre to the Curb","24/04/2020","2REV-A0115","In Service",151.035991,-33.965577
"Fibre to the Curb","24/04/2020","2REV-A0116","In Service",151.035945,-33.971328
"Fibre to the Curb","24/04/2020","2REV-A0117","In Service",151.028127,-33.961169
"Fibre to the Curb","24/04/2020","2REV-A0118","In Service",151.025223,-33.960849
"Fibre to the Curb","24/04/2020","2REV-A0119","In Service",151.032998,-33.969387
"Fibre to the Curb","24/04/2020","2REV-A0120","In Service",151.034788,-33.960125
"Fibre to the Curb","24/04/2020","2REV-A0121","In Service",151.039482,-33.960454
"Fibre to the Curb","24/04/2020","2REV-A0122","In Service",151.031623,-33.957186
"Fibre to the Curb","24/04/2020","2REV-A0123","In Service",151.00997,-33.971847
"Fibre to the Curb","24/04/2020","2REV-A0124","In Service",151.026649,-33.964025
"Fibre to the Curb","24/04/2020","2REV-A0125","In Service",151.034348,-33.962384
"Fibre to the Curb","24/04/2020","2REV-A0126","In Service",151.019306,-33.965527
"Fibre to the Curb","24/04/2020","2REV-A0127","In Service",150.992169,-33.978266
"Fibre to the Curb","24/04/2020","2REV-A0128","In Service",150.997976,-33.979628
"Fibre to the Curb","24/04/2020","2REV-A0129","In Service",151.028119,-33.968225
"Fibre to the Curb","24/04/2020","2REV-A0130","In Service",151.029575,-33.962664
"Fibre to the Curb","24/04/2020","2REV-A0131","In Service",151.00063,-33.967097
"Fibre to the Curb","24/04/2020","2REV-A0132","In Service",151.023573,-33.960607
"Fibre to the Curb","24/04/2020","2REV-A0133","In Service",151.014069,-33.958632
"Fibre to the Curb","24/04/2020","2REV-A0134","In Service",151.021687,-33.969342
"Fibre to the Curb","24/04/2020","2REV-A0135","In Service",151.038708,-33.96276
"Fibre to the Curb","24/04/2020","2REV-A0136","In Service",151.039847,-33.965703
"Fibre to the Curb","31/01/2020","2REV-A0137","In Service",151.038212,-33.956141
"Fibre to the Curb","29/05/2020","2REV-A0138","In Service",151.004674,-33.949016
"Fibre to the Curb","31/01/2020","2REV-A0139","In Service",150.99787,-33.963857
"Fibre to the Curb","31/01/2020","2REV-A0140","In Service",151.026508,-33.948575
"Fibre to the Curb","29/05/2020","2REV-A0141","In Service",151.007701,-33.948005
"Fibre to the Curb","17/01/2020","2REV-A0142","In Service",150.989272,-33.953116
"Fibre to the Curb","31/01/2020","2REV-A0143","In Service",151.03294,-33.94792
"Fibre to the Curb","29/05/2020","2REV-A0144","In Service",151.012143,-33.948746
"Fibre to the Curb","17/01/2020","2REV-A0145","In Service",150.985244,-33.96066
"Fibre to the Curb","24/04/2020","2REV-A0146","In Service",151.01807,-33.967546
"Fibre to the Curb","25/10/2019","2REV-A0147","In Service",151.020553,-33.94876
"Fibre to the Curb","25/10/2019","2REV-A0148","In Service",151.015983,-33.94819
"Fibre to the Curb","31/01/2020","2REV-A0149","In Service",151.03094,-33.947495
"Fibre to the Curb","29/05/2020","2REV-A0150","In Service",151.0098,-33.945189
"Fibre to the Curb","31/01/2020","2REV-A0151","In Service",151.03154,-33.941578
"Fibre to the Curb","25/10/2019","2REV-A0152","In Service",151.025504,-33.94335
"Fibre to the Curb","25/10/2019","2REV-A0153","In Service",151.030182,-33.939188
"Fibre to the Curb","25/10/2019","2REV-A0154","In Service",151.02693,-33.938111
"Fibre to the Curb","29/05/2020","2REV-A0155","In Service",150.980638,-33.936014
"Fibre to the Curb","29/05/2020","2REV-A0156","In Service",151.016652,-33.944327
"Fibre to the Curb","25/10/2019","2REV-A0157","In Service",151.020354,-33.945689
"Fibre to the Curb","29/05/2020","2REV-A0159","In Service",151.013105,-33.944323
"Fibre to the Curb","31/01/2020","2REV-A0160","In Service",151.029857,-33.945976
"Fibre to the Curb","25/10/2019","2REV-A0161","In Service",151.020474,-33.943004
"Fibre to the Curb","17/01/2020","2REV-A0162","In Service",150.992586,-33.949949
"Fibre to the Curb","31/01/2020","2REV-A0163","In Service",151.023918,-33.950566
"Fibre to the Curb","24/04/2020","2REV-A0164","In Service",151.028203,-33.969769
"Fibre to the Curb","31/01/2020","2REV-A0165","In Service",150.992823,-33.962971
"Fibre to the Curb","24/04/2020","2REV-A0166","In Service",151.007194,-33.961943
"Fibre to the Curb","24/04/2020","2REV-A0167","In Service",151.023118,-33.957204
"Fibre to the Curb","31/01/2020","2REV-A0168","In Service",151.00423,-33.954774
"Fibre to the Curb","24/04/2020","2REV-A0169","In Service",151.021378,-33.957972
"Fibre to the Curb","24/04/2020","2REV-A0170","In Service",151.035656,-33.958811
"Fibre to the Curb","24/04/2020","2REV-A0171","In Service",151.030957,-33.959418
"Fibre to the Curb","24/04/2020","2REV-A0172","In Service",151.008012,-33.959584
"Fibre to the Curb","31/01/2020","2REV-A0173","In Service",150.989939,-33.964879
"Fibre to the Curb","24/04/2020","2REV-A0174","In Service",151.008487,-33.95849
"Fibre to the Curb","31/01/2020","2REV-A0175","In Service",151.00885,-33.9557
"Fibre to the Curb","17/01/2020","2REV-A0176","In Service",150.999884,-33.947668
"Fibre to the Curb","25/10/2019","2REV-A0177","In Service",151.019735,-33.95004
"Fibre to the Curb","17/01/2020","2REV-A0178","In Service",150.988342,-33.957152
"Fibre to the Curb","31/01/2020","2REV-A0180","In Service",150.996026,-33.95862
"Fibre to the Curb","31/01/2020","2REV-A0181","In Service",151.037567,-33.948358
"Fibre to the Curb","17/01/2020","2REV-A0182","In Service",150.996458,-33.951436
"Fibre to the Curb","31/01/2020","2REV-A0183","In Service",151.03763,-33.954018
"Fibre to the Curb","24/04/2020","2REV-A0184","In Service",151.016586,-33.954046
"Fibre to the Curb","24/04/2020","2REV-A0185","In Service",151.041208,-33.967907
"Fibre to the Curb","17/01/2020","2REV-A0186","In Service",150.993943,-33.95023
"Fibre to the Curb","31/01/2020","2REV-A0187","In Service",151.022507,-33.953875
"Fibre to the Curb","24/04/2020","2REV-A0188","In Service",151.01345,-33.960895
"Fibre to the Curb","24/04/2020","2REV-A0193","In Service",151.012466,-33.962839
"Fibre to the Curb","24/04/2020","2REV-A0195","In Service",151.017879,-33.957323
"Fibre to the Curb","24/04/2020","2REV-A0197","In Service",151.004686,-33.966538
"Fibre to the Curb","29/05/2020","2REV-A0201","In Service",151.006067,-33.947039
"Fibre to the Curb","24/04/2020","2REV-A0202","In Service",151.032685,-33.964988
"Fibre to the Curb","17/01/2020","2REV-A0203","In Service",150.992825,-33.953478
"Fibre to the Curb","25/10/2019","2REV-A0204","In Service",151.025515,-33.945118
"Fibre to the Curb","31/01/2020","2REV-A0205","In Service",150.996185,-33.969105
"Fibre to the Curb","29/05/2020","2REV-A0206","In Service",150.984888,-33.938908
"Fibre to the Curb","25/10/2019","2REV-A0207","In Service",151.024361,-33.941343
"Fibre to the Curb","//","2RIV-A0088","Proposed",150.884067,-33.702021
"Fibre to the Curb","30/06/2020","2RIV-A0588","Proposed",150.907338,-33.687648
"Fibre to the Curb","30/06/2020","2RIV-A0648","Proposed",150.853448,-33.727611
"Fibre to the Curb","25/10/2019","2ROC-A0034","In Service",151.144316,-33.951813
"Fibre to the Curb","29/05/2020","2ROC-A0069","In Service",151.139302,-33.929914
"Fibre to the Curb","29/05/2020","2ROC-A0070","In Service",151.168402,-33.933509
"Fibre to the Curb","31/01/2020","2ROC-A0073","In Service",151.136696,-33.94217
"Fibre to the Curb","31/01/2020","2ROC-A0075","In Service",151.14415,-33.936846
"Fibre to the Curb","25/10/2019","2ROC-A0078","In Service",151.149757,-33.946687
"Fibre to the Curb","25/10/2019","2ROC-A0079","In Service",151.164079,-33.949119
"Fibre to the Curb","22/02/2019","2ROC-A0080","In Service",151.134413,-33.949946
